;Dato;PO;Temperature;% Dødfisk;Tetthet;BA_ano;% FORFORBRUK;% Rensefisk;badebehandling;ferskvannsbehandling;fôrbehandling;mekanisk behandling;termisk behandling
0;2012-01-31;1.0;4.92;0.5778893221270399;5.3826251239669425;-0.9077325928773847;15.220866970809391;0.0;0.0;0.0;0.0;0.0;0.0
1;2012-02-29;1.0;2.91;0.6959612932770652;5.017743062200957;-0.8667862044384866;12.1237491527781;0.0;0.0;0.0;0.0;0.0;0.0
2;2012-03-31;1.0;4.44;0.819391320553183;4.5347371900826445;-0.4063409594358821;14.12981889317442;0.0;0.0;0.0;0.0;0.0;0.0
3;2012-04-30;1.0;6.02;0.7644231362334599;3.8999193997390167;-0.6373436390627559;14.49978104297602;0.0;0.0;0.0;0.0;0.0;0.0
4;2012-05-31;1.0;9.95;1.0380074609092287;3.7512809482383647;1.0813601921011327;16.505408522249425;0.0;0.0;0.0;0.0;0.0;0.0
5;2012-06-30;1.0;13.44;1.4542535347228063;3.291801096128752;0.768914260041707;19.396957660919607;0.0;0.0;0.0;0.0;0.0;0.0
6;2012-07-31;1.0;16.54;1.3835698531446277;3.3714036363636364;1.392616206511381;27.167233389377373;0.0;0.0;0.0;0.0;0.0;0.0
7;2012-08-31;1.0;17.97;1.849198428547748;4.021372414093084;0.617464185915915;26.898912255818413;0.0;0.0;0.0;0.0;0.0;0.0
8;2012-09-30;1.0;15.4;1.141045107151545;4.4904055763375395;-0.5631324416757572;25.298024571148815;0.0;0.0;0.0;0.0;0.0;0.0
9;2012-10-31;1.0;12.38;0.6778329033833174;4.925892048716833;-0.6853898694750762;26.03838967281658;0.0;0.0;0.0;0.0;0.0;0.0
10;2012-11-30;1.0;9.58;0.49749694592525273;5.380288212266203;-0.5582405580069189;21.917956664681583;0.0;0.0;0.0;0.0;0.0;0.0
11;2012-12-31;1.0;5.32;0.5369266625268754;5.561672570682907;-0.8894210823872738;16.52519367697134;0.0;0.0;0.0;0.0;0.0;0.0
12;2013-01-31;1.0;2.89;0.755558956349824;5.430523662461941;-0.8357293537949699;12.04473394588267;0.0;0.0;0.0;0.0;0.0;0.0
13;2013-02-28;1.0;1.73;0.8707256471049992;5.121389082209657;-0.944038302484493;7.936556536699045;0.0;0.0;0.0;0.0;0.0;0.0
14;2013-03-31;1.0;2.4;0.9820116066248564;4.626345184862985;-1.0012072348738361;10.895460063070255;0.0;0.0;0.0;0.0;0.0;0.0
15;2013-04-30;1.0;4.44;1.1211370455477863;4.340927907785995;-0.6806301988783686;13.021486178562377;0.0;0.0;0.0;0.0;0.0;0.0
16;2013-05-31;1.0;9.52;0.7578083235041085;3.9656290039147457;1.7433642655670896;17.673696872473933;0.0;0.0;0.0;0.0;0.0;0.0
17;2013-06-30;1.0;14.35;1.295959937686089;3.5597134145280562;3.259676325913202;20.94542816671659;0.0;0.0;0.0;0.0;0.0;0.0
18;2013-07-31;1.0;17.07;2.16349565022819;3.3932028099173555;0.595159840647455;25.12555209040673;0.0;0.0;0.0;0.0;0.0;0.0
19;2013-08-31;1.0;18.43;1.7084498520452862;3.803382792518487;-0.11666211839737456;26.33977867810138;0.0;0.0;0.0;0.0;0.0;0.0
20;2013-09-30;1.0;16.51;1.18983076353406;4.4914187820791645;-0.47353164269273723;24.776185785504552;0.0;0.0;0.0;0.0;0.0;0.0
21;2013-10-31;1.0;12.67;1.0390695597394821;5.124667725097869;-0.6941291535429198;23.53118581549513;0.0;0.0;0.0;0.0;0.0;0.0
22;2013-11-30;1.0;9.9;0.6103987013861601;5.287504532405394;-0.7369000823772225;22.155745309113442;0.0;0.0;0.0;0.0;0.0;0.0
23;2013-12-31;1.0;7.76;0.5854742288563963;5.137720635058722;-0.8397882951093844;17.819683043741467;0.0;0.0;0.0;0.0;0.0;0.0
24;2014-01-31;1.0;5.18;0.6618673345746691;4.919036946498478;-0.5626829172305126;14.445119507712548;0.0;0.0;0.0;0.0;0.0;0.0
25;2014-02-28;1.0;3.15;0.5535913069821705;4.5900220182688125;-0.403564484921136;10.607342119605086;0.0;0.0;0.0;0.0;0.0;0.0
26;2014-03-31;1.0;4.52;0.5672655512574833;4.264906733362332;-0.17129255980180685;11.734698470158643;0.0;0.0;0.0;0.0;0.0;0.0
27;2014-04-30;1.0;6.92;0.6521255561919825;3.84553315354502;-0.09179283952957745;15.08292038126265;0.0;0.0;0.0;0.0;0.0;0.0
