ÅR;MÅNED_KODE;MÅNED;FYLKE;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;UTSETT_SMOLT_STK_MINDRE_ENN_500G;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;UTTAK_SLØYD_KG;UTTAK_HODEKAPPET_KG;UTTAK_RUNDVEKT_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2007;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2005;2444;25417.6;0;0;2300;6480;44582.8;39280;0;0;6;0;0;0
2007;9;SEPTEMBER;Rogaland og Agder;LAKS;2006;11246059;32911684.3;0;0;7346442;598092;3102514.9;2757791;0;0;207688;8630;0;7779
2007;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2006;71251;210946.5;0;0;18590;0;0;0;0;0;163;0;0;0
2007;9;SEPTEMBER;Rogaland og Agder;LAKS;2007;11914421;6565159.2;2998382;2998382;1812015;0;0;0;0;0;232486;0;0;-88
2007;9;SEPTEMBER;Rogaland og Agder;REGNBUEØRRET;2007;5998;78;6000;6000;150;0;0;0;0;0;2;0;0;0
2007;9;SEPTEMBER;Troms og Finnmark;LAKS;2005;576874;1418025.4;0;0;283837;61369;379054;0;0;379054;532;0;0;0
2007;9;SEPTEMBER;Troms og Finnmark;REGNBUEØRRET;2005;221183;1292701.3;0;0;155190;34000;193574.3;170550;0;0;1244;0;0;0
2007;9;SEPTEMBER;Troms og Finnmark;LAKS;2006;17588244;65178878.1;0;0;14834417;1490217;7073967.6;3878797;0;2710321;44710;491;0;38621
2007;9;SEPTEMBER;Troms og Finnmark;REGNBUEØRRET;2006;1635222;3623986.1;0;0;663234;0;0;0;0;0;1739;0;0;0
2007;9;SEPTEMBER;Troms og Finnmark;LAKS;2007;26183048;12315477.2;5086695;5215695;4484677;0;0;0;0;0;458341;0;0;14776
2007;9;SEPTEMBER;Troms og Finnmark;REGNBUEØRRET;2007;2084539;835671.5;765165;765165;263456;0;0;0;0;0;19481;0;0;0
2007;9;SEPTEMBER;Trøndelag;LAKS;2005;19473;237390.4;0;0;800;2914;28724;0;0;28724;508;0;0;0
2007;9;SEPTEMBER;Trøndelag;REGNBUEØRRET;2005;17286;162211;0;0;16700;0;0;0;0;0;291;0;0;0
2007;9;SEPTEMBER;Trøndelag;LAKS;2006;25391679;93583152.4;0;0;20931005;3116308;17417035.8;14793080;86409;665427;175840;15096;0;-32790
2007;9;SEPTEMBER;Trøndelag;REGNBUEØRRET;2006;178158;604688.4;0;0;111500;0;0;0;0;0;344;0;0;0
2007;9;SEPTEMBER;Trøndelag;LAKS;2007;29892481;17394437.4;6821420;6821420;5515844;0;0;0;0;0;456369;0;0;-116364
2007;9;SEPTEMBER;Uoppgitt;LAKS;2007;668808;1123645.2;0;0;386055;0;0;0;0;0;669;0;0;0
2007;9;SEPTEMBER;Vestland;LAKS;2004;1520;15200;0;0;0;0;0;0;0;0;138;0;0;0
2007;9;SEPTEMBER;Vestland;LAKS;2005;95897;613108;0;0;174434;3732;37520;0;0;37520;795;0;0;0
2007;9;SEPTEMBER;Vestland;REGNBUEØRRET;2005;58210;402396.9;0;0;2000;119754;720668.2;237716;356130;0;2638;1615;0;8399
2007;9;SEPTEMBER;Vestland;LAKS;2006;28410393;84897677;0;0;19268572;2324360;11452093.9;8458375;0;1936422;311647;58909;0;-80862
2007;9;SEPTEMBER;Vestland;REGNBUEØRRET;2006;7284099;23857059.3;0;0;4998146;1116872;5033371.3;1596278;490999;2599991;46340;7926;0;-69338
2007;9;SEPTEMBER;Vestland;LAKS;2007;30752784;22505457.4;4992521;5043711;7157487;0;0;0;0;0;672090;0;0;-29036
2007;9;SEPTEMBER;Vestland;REGNBUEØRRET;2007;7972843;7025459.1;2249634;2249634;1758768;131932;508405;0;0;508405;88804;2150;0;1333
2007;10;OKTOBER;Møre og Romsdal;LAKS;2000;72183;150140.6;0;0;35000;0;0;0;0;0;200;0;0;0
2007;10;OKTOBER;Møre og Romsdal;LAKS;2005;385964;960840.3;0;0;124100;0;0;0;0;0;1165;0;0;0
2007;10;OKTOBER;Møre og Romsdal;REGNBUEØRRET;2005;11570;95741.8;0;0;0;0;0;0;0;0;128;0;0;0
2007;10;OKTOBER;Møre og Romsdal;LAKS;2006;12426606;41203457.6;0;0;8202456;1792288;10111312.1;8312310;1050;758634;125026;7631;0;30089
2007;10;OKTOBER;Møre og Romsdal;REGNBUEØRRET;2006;2780576;8669893.1;0;0;2094357;507926;1778008.7;313492;208783;1157876;11274;2860;0;26652
2007;10;OKTOBER;Møre og Romsdal;LAKS;2007;20599932;13944497.1;3675564;3675564;3624607;0;0;0;0;0;237615;1321;0;1
2007;10;OKTOBER;Møre og Romsdal;REGNBUEØRRET;2007;4915735;3035345.7;1003248;1003248;1124300;100000;465000;0;0;465000;22983;0;0;16168
2007;10;OKTOBER;Nordland;LAKS;2005;155637;574370.9;0;0;74500;128;1152;1024;0;0;120;23;0;28
2007;10;OKTOBER;Nordland;REGNBUEØRRET;2005;3447;13753.5;0;0;500;123382;582291;0;0;582291;35;0;0;88
2007;10;OKTOBER;Nordland;LAKS;2006;16836397;67297678.7;0;0;13262252;2556356;14443598.4;10600851;0;2517641;29414;11172;0;13017
2007;10;OKTOBER;Nordland;REGNBUEØRRET;2006;3384631;7816820.6;0;0;1377268;108078;434611.7;115842;29500;265784;6312;0;0;1458
2007;10;OKTOBER;Nordland;LAKS;2007;32006832;20849193.2;4963098;5007378;6192856;0;0;0;0;0;302863;0;0;-50631
2007;10;OKTOBER;Nordland;REGNBUEØRRET;2007;2553769;914181.8;389969;389969;286831;0;0;0;0;0;12469;0;0;0
2007;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2002;2430;16767;0;0;1400;0;0;0;0;0;85;0;0;0
2007;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2004;12993;53513.2;0;0;10750;0;0;0;0;0;101;0;0;0
2007;10;OKTOBER;Rogaland og Agder;LAKS;2005;20268;117561.2;0;0;5061;0;0;0;0;0;2661;0;0;0
2007;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2005;2420;25894;0;0;1650;0;0;0;0;0;24;0;0;0
2007;10;OKTOBER;Rogaland og Agder;LAKS;2006;10550514;35578549.3;0;0;7964316;567448;2931757.9;2606007;0;0;97226;8784;0;-4069
2007;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2006;45962;148212.2;0;0;33751;24279;82441;37030;31921;0;166;844;0;0
2007;10;OKTOBER;Rogaland og Agder;LAKS;2007;16548510;9172631.7;4928819;4928819;2515231;0;0;0;0;0;270802;0;0;-27869
2007;10;OKTOBER;Rogaland og Agder;REGNBUEØRRET;2007;5989;131.8;0;0;200;0;0;0;0;0;9;0;0;0
2007;10;OKTOBER;Troms og Finnmark;LAKS;2005;522282;1353786.8;0;0;284683;114791;671903;0;0;671903;177;0;0;2418
2007;10;OKTOBER;Troms og Finnmark;REGNBUEØRRET;2005;220363;1349144.8;0;0;81000;0;0;0;0;0;820;0;0;0
2007;10;OKTOBER;Troms og Finnmark;LAKS;2006;15487980;64747038.3;0;0;12958302;1944313;9791843.9;6138671;0;2885839;274919;6187;0;28122
2007;10;OKTOBER;Troms og Finnmark;REGNBUEØRRET;2006;1547380;3937841;0;0;822568;103415;435957;0;0;435957;47921;0;0;22611
2007;10;OKTOBER;Troms og Finnmark;LAKS;2007;27358525;17253923.8;2537900;2720028;5808016;0;0;0;0;0;223125;20;0;43873
2007;10;OKTOBER;Troms og Finnmark;REGNBUEØRRET;2007;3170188;1185319.4;1106513;1106513;339463;0;0;0;0;0;20960;0;0;0
2007;10;OKTOBER;Trøndelag;LAKS;2005;11979;151951.3;0;0;0;0;0;0;0;0;787;0;0;61
2007;10;OKTOBER;Trøndelag;REGNBUEØRRET;2005;16926;158836.2;0;0;0;0;0;0;0;0;360;0;0;0
2007;10;OKTOBER;Trøndelag;LAKS;2006;21909486;87962651;0;0;17407711;3139100;18063403.5;14611925;141161;1446278;34215;23563;0;36203
2007;10;OKTOBER;Trøndelag;REGNBUEØRRET;2006;58833;227288.1;0;0;47700;0;0;0;0;0;70;0;0;0
2007;10;OKTOBER;Trøndelag;LAKS;2007;35874439;24521110;6448157;6448157;6447804;80496;484922;0;0;484922;450614;0;0;-18405
2007;10;OKTOBER;Trøndelag;REGNBUEØRRET;2007;160649;467991;42146;42146;61200;0;0;0;0;0;752;0;0;0
2007;10;OKTOBER;Vestland;LAKS;2004;1080;10800;0;0;0;0;0;0;0;0;36;0;0;0
2007;10;OKTOBER;Vestland;LAKS;2005;1384;10513.2;0;0;250;111746;657044;0;0;657044;1298;708;0;0
2007;10;OKTOBER;Vestland;REGNBUEØRRET;2005;10645;56139.5;0;0;0;68944;427717.4;226252;135009;0;155;1117;0;17961
2007;10;OKTOBER;Vestland;LAKS;2006;25586601;84512719.6;0;0;18966086;2802434;14209450.4;8646535;327814;4067086;179317;93336;0;20954
2007;10;OKTOBER;Vestland;REGNBUEØRRET;2006;6796966;22388000.2;0;0;4249259;1791599;7532243.3;1133748;590689;5497627;29774;11492;0;72094
2007;10;OKTOBER;Vestland;LAKS;2007;38034762;30757979.2;8097188;8097188;8521384;0;0;0;0;0;758924;0;0;-6115
2007;10;OKTOBER;Vestland;REGNBUEØRRET;2007;10020605;7052503.1;961150;961150;1872753;0;0;0;0;0;97050;0;0;0
2007;11;NOVEMBER;Møre og Romsdal;LAKS;2000;143990;349823.7;0;0;62000;0;0;0;0;0;376;0;0;0
2007;11;NOVEMBER;Møre og Romsdal;LAKS;2005;11186;137921.1;0;0;0;0;0;0;0;0;563;0;0;-204
2007;11;NOVEMBER;Møre og Romsdal;REGNBUEØRRET;2005;4849;40125.5;0;0;0;6199;39439.7;0;31153;0;70;0;0;-452
2007;11;NOVEMBER;Møre og Romsdal;LAKS;2006;12176556;40270033.9;0;0;6163335;2972182;11043806.6;8315492;444;1688316;119429;22774;0;6869
2007;11;NOVEMBER;Møre og Romsdal;REGNBUEØRRET;2006;2438673;7405745.6;0;0;1160350;976416;3818437.8;811380;881378;1781697;10054;9611;0;68715
2007;11;NOVEMBER;Møre og Romsdal;LAKS;2007;24874398;19027024.4;2493342;2493342;3491556;0;0;0;0;0;493490;0;0;-18684
2007;11;NOVEMBER;Møre og Romsdal;REGNBUEØRRET;2007;5532075;4521101.4;130000;130000;1088900;31500;126630;0;0;126630;57518;0;0;0
2007;11;NOVEMBER;Nordland;LAKS;2005;155491;636989.9;0;0;90500;0;0;0;0;0;146;0;0;0
2007;11;NOVEMBER;Nordland;REGNBUEØRRET;2005;3429;14683;0;0;1000;0;0;0;0;0;13;0;0;0
2007;11;NOVEMBER;Nordland;LAKS;2006;13958704;57765090.5;0;0;8320021;2570894;15113721.8;11073390;0;2656158;23672;5603;0;10631
2007;11;NOVEMBER;Nordland;REGNBUEØRRET;2006;2540255;6404852.3;0;0;955795;120977;477191;0;0;477191;6136;0;0;6228
2007;11;NOVEMBER;Nordland;LAKS;2007;33122637;25994228.8;2097022;2097022;5466109;0;0;0;0;0;362677;25200;0;-82914
2007;11;NOVEMBER;Nordland;REGNBUEØRRET;2007;3392660;1215643.3;875048;875048;291779;0;0;0;0;0;16982;0;0;0
2007;11;NOVEMBER;Rogaland og Agder;REGNBUEØRRET;2002;2340;16146;0;0;230;0;0;0;0;0;90;0;0;0
2007;11;NOVEMBER;Rogaland og Agder;REGNBUEØRRET;2004;12825;54902.5;0;0;2530;0;0;0;0;0;168;0;0;0
2007;11;NOVEMBER;Rogaland og Agder;LAKS;2005;11938;48931.1;0;0;2000;0;0;0;0;0;4948;0;0;0
2007;11;NOVEMBER;Rogaland og Agder;REGNBUEØRRET;2005;2335;24751;0;0;250;0;0;0;0;0;85;0;0;0
2007;11;NOVEMBER;Rogaland og Agder;LAKS;2006;9431212;34488845.1;0;0;6040392;1035730;5204483.5;4413476;0;239323;75697;28852;0;-8724
2007;11;NOVEMBER;Rogaland og Agder;REGNBUEØRRET;2006;45874;174139.5;0;0;33885;0;0;0;0;0;88;0;0;0
2007;11;NOVEMBER;Rogaland og Agder;LAKS;2007;17718119;11728200.1;829800;829800;2844530;0;0;0;0;0;299152;0;0;-9661
2007;11;NOVEMBER;Rogaland og Agder;REGNBUEØRRET;2007;5986;323.2;0;0;150;0;0;0;0;0;3;0;0;0
2007;11;NOVEMBER;Troms og Finnmark;LAKS;2005;522099;1542972.4;0;0;314541;0;0;0;0;0;144;0;0;0
2007;11;NOVEMBER;Troms og Finnmark;REGNBUEØRRET;2005;219900;1401527;0;0;73500;0;0;0;0;0;463;0;0;0
2007;11;NOVEMBER;Troms og Finnmark;LAKS;2006;13322476;59692290.2;0;0;9120073;2225201;11974938.1;6968259;18717;4111951;78350;7930;60000;34887
2007;11;NOVEMBER;Troms og Finnmark;REGNBUEØRRET;2006;1485905;4206744.2;0;0;688812;51298;7446;0;0;7446;2830;0;0;7446
2007;11;NOVEMBER;Troms og Finnmark;LAKS;2007;27836138;22424954.4;1325577;1511409;5495547;0;0;0;0;0;156766;0;0;-39933
2007;11;NOVEMBER;Troms og Finnmark;REGNBUEØRRET;2007;3684828;1423648.1;530000;530000;334868;0;0;0;0;0;15360;0;0;0
2007;11;NOVEMBER;Trøndelag;LAKS;2005;2771;33481.4;0;0;0;0;0;0;0;0;501;0;0;0
2007;11;NOVEMBER;Trøndelag;REGNBUEØRRET;2005;8261;77640.7;0;0;155;8365;82400;0;0;82400;576;0;0;0
2007;11;NOVEMBER;Trøndelag;LAKS;2006;19347501;80318153;0;0;12153411;3137848;18132406.1;14503263;41027;1764295;58049;11661;0;-13738
2007;11;NOVEMBER;Trøndelag;REGNBUEØRRET;2006;177405;749639.8;0;0;98107;0;0;0;0;0;300;0;0;0
2007;11;NOVEMBER;Trøndelag;LAKS;2007;38093545;30415310.1;2068712;2068712;5983689;0;0;0;0;0;319816;0;0;-40648
2007;11;NOVEMBER;Trøndelag;REGNBUEØRRET;2007;41543;8931.7;0;0;2500;0;0;0;0;0;234;0;0;0
2007;11;NOVEMBER;Vestland;LAKS;2004;0;0;0;0;0;0;0;0;0;0;12;0;0;0
2007;11;NOVEMBER;Vestland;LAKS;2005;338;3879;0;0;0;960;5625;5000;0;0;5;81;0;0
2007;11;NOVEMBER;Vestland;REGNBUEØRRET;2005;9505;49909.5;0;0;0;5655;39016.9;0;30819;0;90;95;0;100
2007;11;NOVEMBER;Vestland;LAKS;2006;22676046;78891849.8;0;0;13761195;2872247;15392795.4;8463668;48932;5809221;141270;179262;115000;-54704
2007;11;NOVEMBER;Vestland;REGNBUEØRRET;2006;4854434;16769088.8;0;0;3048852;1599201;8086899.7;1869075;284784;5604963;28645;8283;0;6237
2007;11;NOVEMBER;Vestland;LAKS;2007;46411989;37924193;9200016;9451006;7984863;78915;286692;0;0;286692;942676;0;0;-4611
2007;11;NOVEMBER;Vestland;REGNBUEØRRET;2007;10722463;8560530.5;1279360;1434360;1864381;0;0;0;0;0;59557;7200;0;0
2007;12;DESEMBER;Møre og Romsdal;LAKS;2000;71635;200148.2;0;0;33000;0;0;0;0;0;360;0;0;0
2007;12;DESEMBER;Møre og Romsdal;LAKS;2005;0;0;0;0;0;0;0;0;0;0;16;0;0;-73
2007;12;DESEMBER;Møre og Romsdal;REGNBUEØRRET;2005;2901;24005.8;0;0;0;0;0;0;0;0;62;0;0;0
2007;12;DESEMBER;Møre og Romsdal;LAKS;2006;9346071;32006481.4;0;0;4214118;1215460;6177422.5;4285531;4429;1350593;99340;22188;0;-35936
2007;12;DESEMBER;Møre og Romsdal;REGNBUEØRRET;2006;1652379;5455264.7;0;0;716770;229797;852191.8;540879;188226;0;5592;11753;0;10146
2007;12;DESEMBER;Møre og Romsdal;LAKS;2007;21144985;18188010.9;5596;5596;2600894;0;0;0;0;0;444074;130;0;30855
2007;12;DESEMBER;Møre og Romsdal;REGNBUEØRRET;2007;4161800;4219360.7;10000;10000;813994;0;0;0;0;0;64555;0;0;0
2007;12;DESEMBER;Nordland;LAKS;2005;155353;676292;0;0;64000;0;0;0;0;0;138;0;0;0
2007;12;DESEMBER;Nordland;REGNBUEØRRET;2005;3416;11956;0;0;500;0;0;0;0;0;13;0;0;0
2007;12;DESEMBER;Nordland;LAKS;2006;12189319;51508840.6;0;0;5509079;1900238;11154102.7;7915359;18191;2226294;15164;4885;4460;-31237
2007;12;DESEMBER;Nordland;REGNBUEØRRET;2006;3023408;7572545.7;0;0;842072;239114;902993;0;0;902993;9671;0;0;24713
2007;12;DESEMBER;Nordland;LAKS;2007;33782654;30147032.3;510455;510455;4601768;0;0;0;0;0;300494;0;0;13935
2007;12;DESEMBER;Nordland;REGNBUEØRRET;2007;3367631;1460498.7;4692;4692;305402;0;0;0;0;0;16631;0;0;6500
2007;12;DESEMBER;Nordland;LAKS;2008;334769;55347.7;0;0;15500;0;0;0;0;0;11834;0;0;0
2007;12;DESEMBER;Rogaland og Agder;REGNBUEØRRET;2004;14635;74983.5;0;0;2248;0;0;0;0;0;170;100;0;0
2007;12;DESEMBER;Rogaland og Agder;LAKS;2005;9428;28948;0;0;140;0;0;0;0;0;3071;0;0;5200
2007;12;DESEMBER;Rogaland og Agder;REGNBUEØRRET;2005;2830;19314;0;0;60;0;0;0;0;0;65;600;0;0
2007;12;DESEMBER;Rogaland og Agder;LAKS;2006;8363948;33105438;0;0;4753096;901817;4442149;3614528;0;375805;85383;30850;0;17110
2007;12;DESEMBER;Rogaland og Agder;REGNBUEØRRET;2006;45794;204290.3;0;0;27596;0;0;0;0;0;80;0;0;0
2007;12;DESEMBER;Rogaland og Agder;LAKS;2007;17625527;14000291.9;216122;216122;2856571;87912;208731;0;0;208731;185621;145;0;1336
2007;12;DESEMBER;Rogaland og Agder;REGNBUEØRRET;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;12;DESEMBER;Troms og Finnmark;LAKS;2005;307228;1327046.7;0;0;155676;0;0;0;0;0;108;0;0;0
2007;12;DESEMBER;Troms og Finnmark;REGNBUEØRRET;2005;218674;1424688;0;0;41500;0;0;0;0;0;1226;0;0;0
2007;12;DESEMBER;Troms og Finnmark;LAKS;2006;11213423;52303466.6;0;0;5104885;1877162;10330962.2;7046698;108184;2266466;38991;16934;906;10808
2007;12;DESEMBER;Troms og Finnmark;REGNBUEØRRET;2006;1473763;4603029.4;0;0;574386;0;0;0;0;0;3266;0;0;11776
2007;12;DESEMBER;Troms og Finnmark;LAKS;2007;28752244;27140539.5;774402;959905;4394648;0;0;0;0;0;164261;0;0;0
2007;12;DESEMBER;Troms og Finnmark;REGNBUEØRRET;2007;3811959;1696862.1;0;0;264384;0;0;0;0;0;14108;0;0;0
2007;12;DESEMBER;Trøndelag;LAKS;2005;0;0;0;0;0;0;0;0;0;0;87;0;0;0
2007;12;DESEMBER;Trøndelag;REGNBUEØRRET;2005;5883;55488.1;0;0;0;0;0;0;0;0;357;0;0;0
2007;12;DESEMBER;Trøndelag;LAKS;2006;17341969;75326286.5;0;0;8718772;2117240;12347768.3;9582784;1204;1565612;36946;7434;0;22516
2007;12;DESEMBER;Trøndelag;REGNBUEØRRET;2006;176828;831143.9;0;0;79400;0;0;0;0;0;577;0;0;0
2007;12;DESEMBER;Trøndelag;LAKS;2007;38320034;35813667.5;102387;102387;5262240;0;0;0;0;0;214948;0;0;-9237
2007;12;DESEMBER;Trøndelag;REGNBUEØRRET;2007;41387;13368;0;0;4500;0;0;0;0;0;156;0;0;0
2007;12;DESEMBER;Vestland;LAKS;2005;0;0;0;0;0;0;0;0;0;0;0;338;0;0
2007;12;DESEMBER;Vestland;REGNBUEØRRET;2005;4377;20046.5;0;0;0;320;1525.4;1344;0;0;253;0;0;0
2007;12;DESEMBER;Vestland;LAKS;2006;19087423;69333801;0;0;9545367;3015671;15969581.8;9272006;38692;5489591;99271;210661;0;42922
2007;12;DESEMBER;Vestland;REGNBUEØRRET;2006;4089902;14631551.7;0;0;1898777;896279;3827358.4;1282421;136600;2198875;19674;8387;0;-31925
2007;12;DESEMBER;Vestland;LAKS;2007;47265306;42764369.8;2022657;2022657;7178346;0;0;0;0;0;795774;0;0;-29083
2007;12;DESEMBER;Vestland;REGNBUEØRRET;2007;12438353;11067840.8;294300;1256286;2186904;0;0;0;0;0;123569;8767;0;0
2008;1;JANUAR;Møre og Romsdal;REGNBUEØRRET;2005;0;0;0;0;0;0;0;0;0;0;282;0;0;2619
2008;1;JANUAR;Møre og Romsdal;LAKS;2006;7947809;27991303.4;0;0;3309212;1034327;5547189.1;3904495;2610;1151328;95990;16220;0;-26840
2008;1;JANUAR;Møre og Romsdal;REGNBUEØRRET;2006;1535821;5510130.4;0;0;664725;160872;600358.2;295822;60230;188349;22835;11299;0;-7009
2008;1;JANUAR;Møre og Romsdal;LAKS;2007;20952836;20472264.3;0;0;2515734;1601;209;0;0;209;170880;0;3312;0
2008;1;JANUAR;Møre og Romsdal;REGNBUEØRRET;2007;3860349;3806305.9;0;0;577463;138116;516477;0;0;516477;68603;0;0;22
2008;1;JANUAR;Møre og Romsdal;LAKS;2008;218992;23870.1;223100;223100;5035;0;0;0;0;0;4108;0;0;0
2008;1;JANUAR;Nordland;LAKS;2005;0;0;0;0;4000;141200;622813;0;0;622813;34;0;0;14119
2008;1;JANUAR;Nordland;REGNBUEØRRET;2005;3403;12308.7;0;0;400;0;0;0;0;0;8;0;0;0
2008;1;JANUAR;Nordland;LAKS;2006;10125608;43824367.2;0;0;4708470;1855406;10576091.5;7691644;122000;1768540;16963;5403;0;-8207
2008;1;JANUAR;Nordland;REGNBUEØRRET;2006;2934907;7795139.6;0;0;719730;77573;275535.2;81542;0;182985;11336;0;0;0
2008;1;JANUAR;Nordland;LAKS;2007;33412410;34163339.1;0;0;4371345;0;0;0;0;0;281302;0;0;54060
2008;1;JANUAR;Nordland;REGNBUEØRRET;2007;3311115;1623880.6;0;0;259941;0;0;0;0;0;38826;0;0;13000
2008;1;JANUAR;Nordland;LAKS;2008;332459;93095.6;0;0;34500;0;0;0;0;0;2310;0;0;0
2008;1;JANUAR;Rogaland og Agder;REGNBUEØRRET;2004;15313;80763.5;0;0;1795;0;0;0;0;0;306;241;0;0
2008;1;JANUAR;Rogaland og Agder;LAKS;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;1;JANUAR;Rogaland og Agder;REGNBUEØRRET;2005;655;4454;0;0;20;0;0;0;0;0;60;45;0;0
2008;1;JANUAR;Rogaland og Agder;LAKS;2006;6934033;28955738.9;0;0;3726936;1376439;6684810.3;5887402;0;61483;71161;20266;0;-5444
2008;1;JANUAR;Rogaland og Agder;REGNBUEØRRET;2006;11841;6216.5;0;0;11647;33499;162260.9;136736;5581;0;210;319;0;0
2008;1;JANUAR;Rogaland og Agder;LAKS;2007;17315832;15839307.5;0;0;2278306;13557;45352.1;40313;0;0;294573;965;0;0
2008;1;JANUAR;Troms og Finnmark;LAKS;2005;306973;1455993.2;0;0;208111;0;0;0;0;0;255;0;0;0
2008;1;JANUAR;Troms og Finnmark;REGNBUEØRRET;2005;115474;757089;0;0;9000;99116;541922.8;477465;0;0;5031;361;0;1308
2008;1;JANUAR;Troms og Finnmark;LAKS;2006;8575546;40853437.6;0;0;4057940;2324828;13655166.9;9581209;10206;2863386;32193;23270;0;75392
2008;1;JANUAR;Troms og Finnmark;REGNBUEØRRET;2006;1470869;4935862.2;0;0;554219;0;0;0;0;0;2948;0;0;0
2008;1;JANUAR;Troms og Finnmark;LAKS;2007;26935427;29000005.7;0;0;3674493;56128;164674;0;0;164674;145989;362575;0;80011
2008;1;JANUAR;Troms og Finnmark;REGNBUEØRRET;2007;3803476;2149651;0;0;310005;0;0;0;0;0;18316;0;0;21939
2008;1;JANUAR;Trøndelag;REGNBUEØRRET;2005;0;0;0;0;0;0;0;0;0;0;531;0;0;0
2008;1;JANUAR;Trøndelag;LAKS;2006;14306666;66289476.9;0;0;7406245;2304111;12038988.3;9280753;78572;1498669;57787;25276;0;23881
2008;1;JANUAR;Trøndelag;REGNBUEØRRET;2006;168489;814454.5;0;0;43680;7483;21880;0;0;21880;1404;0;0;0
2008;1;JANUAR;Trøndelag;LAKS;2007;37413815;39268737.9;0;0;4674615;0;0;0;0;0;182808;0;0;-21315
2008;1;JANUAR;Trøndelag;REGNBUEØRRET;2007;41325;17356.5;0;0;4000;0;0;0;0;0;62;0;0;0
2008;1;JANUAR;Vestland;REGNBUEØRRET;2005;3236;14862;0;0;0;614;3000;0;0;3000;527;0;0;0
2008;1;JANUAR;Vestland;LAKS;2006;16572246;64238668.7;0;0;7451441;2091019;10423188.7;5694133;167226;3805581;105870;108272;0;31086
2008;1;JANUAR;Vestland;REGNBUEØRRET;2006;2938190;10277209.3;0;0;1314486;932348;4215710;1502745;141810;2330563;14876;17041;2;7053
2008;1;JANUAR;Vestland;LAKS;2007;47332645;49809571.5;0;0;6669037;13887;54535.5;48476;0;0;719467;0;0;8184
2008;1;JANUAR;Vestland;REGNBUEØRRET;2007;12218467;12843389.5;0;0;2328986;0;0;0;0;0;68507;0;0;-28783
2008;1;JANUAR;Vestland;REGNBUEØRRET;2008;630743;56242.5;653600;653600;2075;0;0;0;0;0;3249;0;0;-19608
2008;2;FEBRUAR;Møre og Romsdal;LAKS;2006;7230584;27279962.1;0;0;3121287;658764;3294327.6;1202973;0;1940983;120726;6430;0;30210
2008;2;FEBRUAR;Møre og Romsdal;REGNBUEØRRET;2006;1096998;4250131.3;0;0;260750;200598;752301;215609;7830;497672;47312;2785;0;-4321
2008;2;FEBRUAR;Møre og Romsdal;LAKS;2007;21358779;23083286.5;0;0;2522151;60;126;0;0;126;164378;0;0;1774
2008;2;FEBRUAR;Møre og Romsdal;REGNBUEØRRET;2007;4099757;4197683.2;0;0;441661;155313;585169;0;0;585169;52387;0;0;58506
2008;2;FEBRUAR;Møre og Romsdal;LAKS;2008;296070;41311.8;106800;106800;10506;0;0;0;0;0;29722;0;0;0
2008;2;FEBRUAR;Nordland;REGNBUEØRRET;2005;3395;12279.7;0;0;400;0;0;0;0;0;8;0;0;1202
2008;2;FEBRUAR;Nordland;LAKS;2006;8461789;36571637.5;0;0;3756143;1634629;9351651.8;5445083;9246;3214228;14009;8607;0;-1461
2008;2;FEBRUAR;Nordland;REGNBUEØRRET;2006;2718787;7482118.5;0;0;578832;199143;723036.6;252227;0;436759;16801;0;0;-1437
2008;2;FEBRUAR;Nordland;LAKS;2007;33055903;37806969.5;0;0;4198366;63921;86921;0;0;86921;210077;99938;0;0
2008;2;FEBRUAR;Nordland;REGNBUEØRRET;2007;3289652;1831785.4;0;0;255241;0;0;0;0;0;26153;0;0;0
2008;2;FEBRUAR;Nordland;LAKS;2008;1352252;301541.7;1095729;1095729;43000;0;0;0;0;0;75936;0;0;0
2008;2;FEBRUAR;Rogaland og Agder;REGNBUEØRRET;2004;3345;28054.9;0;0;595;0;0;0;0;0;165;270;0;0
2008;2;FEBRUAR;Rogaland og Agder;REGNBUEØRRET;2005;590;3953;0;0;85;0;0;0;0;0;25;40;0;0
2008;2;FEBRUAR;Rogaland og Agder;LAKS;2006;5773398;25557927.1;0;0;3219345;1131956;5528764.4;4675331;0;269017;61132;16230;0;29617
2008;2;FEBRUAR;Rogaland og Agder;REGNBUEØRRET;2006;11399;51067.5;0;0;2800;0;0;0;0;0;134;0;0;0
2008;2;FEBRUAR;Rogaland og Agder;LAKS;2007;17149585;17856298.1;0;0;2315090;0;0;0;0;0;163967;0;0;0
2008;2;FEBRUAR;Rogaland og Agder;REGNBUEØRRET;2007;11803;6963.8;0;0;900;0;0;0;0;0;38;0;0;0
